LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate,token_num,j2_mid_output,j2_ultra_output,j2_mid_template,j2_ultra_template
1956,2015-07-30,"17:40:45,765",WARN,RecvWorker,1:QuorumCnxManager$RecvWorker,762,"Connection broken for id 1, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",76,"Connection broken for id {id}, my id = {my_id}, error = {error}'
""Connection broken for id {id}, my id = {my_id}, error = {error}""","Connection broken for {id}, my id = {my_id}, error = '
'Interrupted while waiting for message on queue'
'Connection broken for {id}, my id = {my_id}, error = '","Connection broken for id <*>, my id = <*>, error = <*>' ""Connection broken for id <*>, my id = <*>, error = <*>","Connection broken for <*>, my id = <*>, error = ' 'Interrupted while waiting for message on queue' 'Connection broken for <*>, my id = <*>, error = '"
1957,2015-07-30,"17:49:01,419",INFO,CommitProcessor,3:ZooKeeperServer,595,Established session 0x34ed9ac1c1e00d1 with negotiated timeout 10000 for client /10.10.34.11:49255,E13,Established session <*> with negotiated timeout <*> for client <*>:<*>,93,"Established session {session_id} with negotiated timeout {timeout} for client {client}'
""Established session {session_id} with negotiated timeout {timeout} for client {client}""","Established session with negotiated timeout {session} for client {client}:
Established session {session} with negotiated timeout {timeout} for client {client}","Established session <*> with negotiated timeout <*> for client <*>' ""Established session <*> with negotiated timeout <*> for client <*>",Established session with negotiated timeout <*> for client <*>: Established session <*> with negotiated timeout <*> for client <*>
1958,2015-07-30,"17:57:38,413",INFO,QuorumPeer[myid=3]/0,0:0:0:0:0:0:0:2181:QuorumPeer,670,LOOKING,E26,LOOKING,62,LOOKING,Looking for {object},LOOKING,Looking for <*>
1959,2015-07-30,"17:57:38,440",INFO,WorkerReceiver[myid=3],FastLeaderElection,542,"Notification: 3 (n.leader), 0x100001564 (n.zxid), 0x3 (n.round), FOLLOWING (n.state), 3 (n.sid), 0x2 (n.peerEPoch), FOLLOWING (my state)",E32,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), FOLLOWING (n.state), <*> (n.sid), <*> (n.peerEPoch), FOLLOWING (my state)",121,"Notification: {n.leader}, {n.zxid}, {n.round}, {n.state}, {n.sid}, {n.peerEPoch}, {my state}'
""Notification: {n.leader}, {n.zxid}, {n.round}, {n.state}, {n.sid}, {n.peerEPoch}, {my state}""","Notification: {n.leader} ({n.zxid}), {n.round}, {n.state}, {n.sid}, {n.peerEPoch}, {my state}","Notification: <*>, <*>, <*>, <*>, <*>, <*>, <*>' ""Notification: <*>, <*>, <*>, <*>, <*>, <*>, <*>","Notification: <*> (<*>), <*>, <*>, <*>, <*>, <*>"
1960,2015-07-30,"17:58:23,837",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.13:50180,E2,Accepted socket connection from <*>:<*>,78,Accepted socket connection from,"Accepted socket connection from {ip}:{port}'
The template of 'Failed to connect to /10.10.34.13:50180' is 'Failed to connect to {ip}:{port}'
The template of 'Failed to read from socket' is 'Failed to read from socket'
The template of 'Failed to write to socket' is 'Failed to write to socket'
The template of 'Failed to send a message to queue' is 'Failed to send a message to queue'
The template of 'Failed to dequeue a message from queue' is
'Failed to dequeue a message from queue",Accepted socket connection from,of 'Failed to connect to <*>' is 'Failed to connect to <*>' The
1961,2015-07-30,"19:19:12,507",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.11:50716; will be dropped if server is in r-o mode,E12,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode,88,Connection request from old client {client_ip}: {port}; will be dropped if server is in r-o mode,Connection request from old client {client_ip}:{client_port}; will be dropped if server is in r-o mode,Connection request from old client <*>: <*>; will be dropped if server is in r-o mode,Connection request from old client <*>; will be dropped if server is in r-o mode
1962,2015-07-30,"19:35:00,232",INFO,CommitProcessor,3:ZooKeeperServer,595,Established session 0x34ede65503f0025 with negotiated timeout 10000 for client /10.10.34.11:50961,E13,Established session <*> with negotiated timeout <*> for client <*>:<*>,91,"Established session {session_id} with negotiated timeout {timeout} for client {client}'
""Established session {session_id} with negotiated timeout {timeout} for client {client}""","Established session with negotiated timeout 10000 for client {client_ip}:{client_port}'
Could you please provide me with the log message you would like me to abstract?","Established session <*> with negotiated timeout <*> for client <*>' ""Established session <*> with negotiated timeout <*> for client <*>",Established session with negotiated timeout <*> for client <*>' Could you please provide me with the log message you would like me to abstract?
1963,2015-07-30,"19:35:00,326",INFO,CommitProcessor,3:ZooKeeperServer,595,Established session 0x34ede65503f0027 with negotiated timeout 10000 for client /10.10.34.12:56359,E13,Established session <*> with negotiated timeout <*> for client <*>:<*>,91,"Established session {session_id} with negotiated timeout {timeout} for client {client}'
""Established session {session_id} with negotiated timeout {timeout} for client {client}""","Established session with negotiated timeout {session} for client {client}:
Established session {session} with negotiated timeout {timeout} for client {client}","Established session <*> with negotiated timeout <*> for client <*>' ""Established session <*> with negotiated timeout <*> for client <*>",Established session with negotiated timeout <*> for client <*>: Established session <*> with negotiated timeout <*> for client <*>
1964,2015-07-30,"19:57:45,009",INFO,CommitProcessor,3:ZooKeeperServer,595,Established session 0x34ede65503f002d with negotiated timeout 20000 for client /10.10.34.11:51041,E13,Established session <*> with negotiated timeout <*> for client <*>:<*>,91,"Established session {session_id} with negotiated timeout {timeout} for client {client}'
""Established session {session_id} with negotiated timeout {timeout} for client {client}""","Established session with negotiated timeout 20000 for client {client_ip}:{client_port}'
Could you please provide me with the log message you would like me to analyze and abstract?","Established session <*> with negotiated timeout <*> for client <*>' ""Established session <*> with negotiated timeout <*> for client <*>",Established session with negotiated timeout <*> for client <*>' Could you please provide me with the log message you would like me to analyze and abstract?
1965,2015-07-30,"19:57:45,045",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.11:51043; will be dropped if server is in r-o mode,E12,Connection request from old client <*>:<*>; will be dropped if server is in r-o mode,88,Connection request from old client {client_ip}:{client_port}; will be dropped if server is in r-o mode,Connection request from old client {client_ip}:{client_port}; will be dropped if server is in r-o mode,Connection request from old client <*>; will be dropped if server is in r-o mode,Connection request from old client <*>; will be dropped if server is in r-o mode
1966,2015-07-30,"19:59:02,357",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:51097,E7,Client attempting to establish new session at <*>:<*>,79,"Client attempting to establish new session at {ip}'
""Client attempting to establish new session at {ip}""","Client attempting to establish new session at {client_ip}:{client_port}'
The template of 'Failed to authenticate user' is 'Failed to authenticate user","Client attempting to establish new session at <*>' ""Client attempting to establish new session at <*>",of 'Failed to authenticate user' is 'Failed to authenticate user
1967,2015-07-30,"19:59:02,549",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.13:50224,E2,Accepted socket connection from <*>:<*>,78,Accepted socket connection from,"Accepted socket connection from {ip}:{port}'
Please provide me with the log message you would like me to identify and abstract the dynamic variables from.",Accepted socket connection from,Accepted socket connection from <*>' Please provide me with the log message you would like me to identify and abstract the dynamic variables from.
1968,2015-07-30,"20:06:22,905",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:51097 which had sessionid 0x34ede65503f002f,E10,Closed socket connection for client <*>:<*> which had sessionid <*>,88,"Closed socket connection for client {client}'
""Closed socket connection for client {client} which had sessionid {sessionid}""","Closed socket connection for client {client_ip}:{client_port} which had sessionid {sessionid}'
The template of 'Failed to decrypt data' is 'Failed to decrypt data'
Interrupted while waiting for message on queue.
Interrupted while waiting for message on queue.
Closed socket connection for client {client_ip}:{client_port} which had sessionid {sessionid}.
Closed socket connection for client {client_ip}:{client_port} which had sessionid {sessionid}.
Failed to decrypt data.","Closed socket connection for client <*>' ""Closed socket connection for client <*> which had sessionid <*>",of 'Failed to decrypt data' is 'Failed to decrypt data' Interrupted while waiting for message on queue. Interrupted while waiting for message on queue. Closed socket connection for client <*> which had sessionid <*>. Closed socket connection for client <*> which had sessionid <*>. Failed to decrypt data.
1969,2015-07-30,"20:06:22,989",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:56372 which had sessionid 0x34ede65503f0030,E10,Closed socket connection for client <*>:<*> which had sessionid <*>,88,"Closed socket connection for client {client}'
""Closed socket connection for client {client} which had sessionid {sessionid}""","Closed socket connection for client {client_ip}:{client_port} which had sessionid {sessionid}'
Could you please provide me with the log message you would like me to identify and abstract?","Closed socket connection for client <*>' ""Closed socket connection for client <*> which had sessionid <*>",Closed socket connection for client <*> which had sessionid <*>' Could you please provide me with the log message you would like me to identify and abstract?
