LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,Nous_Mixtral_output,Nous_Mixtral_prompt_token_num,Nous_Mixtral_completion_tokens_num,Nous_llama7b_output,Nous_llama7b_prompt_token_num,Nous_llama7b_completion_tokens_num,Nous_llama13b_output,Nous_llama13b_prompt_token_num,Nous_llama13b_completion_tokens_num,Nous_llama70b_output,Nous_llama70b_prompt_token_num,Nous_llama70b_completion_tokens_num,Yi_34B_output,Yi_34B_prompt_token_num,Yi_34B_completion_tokens_num,Yi_6B_output,Yi_6B_prompt_token_num,Yi_6B_completion_tokens_num,Nous_Mixtral_template,Nous_llama7b_template,Nous_llama13b_template,Nous_llama70b_template,Yi_34B_template,Yi_6B_template
1653,17/06/09,20:11:10,INFO,executor.Executor,Finished task 4.0 in stage 28.0 (TID 1284). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task {task_id}.{stage_id} ({task_id}) in stage {stage_id}.{stage_id} ({stage_id}). {result_bytes} bytes result sent to driver,103,46,Finished task {stage}.{tid}. {name} in stage {stage}.{tid}. {bytes_sent} bytes result sent to driver,104,31,Finished task {task_name} in stage {stage} (TID {tid}). {result} bytes result sent to driver,103,28,Finished task {task_id}.{stage} in stage {tid}. {result_size} bytes result sent to driver,104,27,Finished task {taskId}.{stageId} in stage {stageId}.{taskAttemptId} ({attemptId}). {resultSize} bytes result sent to driver,103,42,Finished task {}.{} (TID {task}). {} bytes result sent to driver,103,21,Finished task <*> (<*>) in stage <*> (<*>). <*> bytes result sent to driver,Finished task <*>. <*> in stage <*>. <*> bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task <*> in stage <*>. <*> bytes result sent to driver,Finished task <*> in stage <*> (<*>). <*> bytes result sent to driver,Finished task <*> (TID <*>). <*> bytes result sent to driver
1654,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 41, boot = -768, init = 809, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",96,23,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}.",97,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",96,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",97,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",95,26,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",95,26,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>.","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1655,17/06/09,20:11:10,INFO,executor.Executor,Finished task 2.0 in stage 28.0 (TID 1282). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task {task_id}.{stage_id} ({TID}) in stage {stage_id}.{stage_id} ({TID}). {result_bytes} bytes result sent to driver,103,44,Finished task {stage}.{tid}.{task_name} in stage {stage}.{tid} ({bytes}),104,26,Finished task {task_name} in stage {stage} (TID {tid}). {result_bytes} bytes result sent to driver,103,30,Finished task {task_id}.{stage} in stage {stage_id} (TID {tid}). {result_size} bytes result sent to driver,104,35,Finished task {taskId}.{stageId} in stage {stageId}.{attemptId} (TID {threadId}). {resultSize} bytes result sent to driver,103,43,Finished task {}.{} (TID {tid}). {} bytes result sent to driver,103,21,Finished task <*> (<*>) in stage <*> (<*>). <*> bytes result sent to driver,Finished task <*> in stage <*> (<*>),Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task <*> (TID <*>). <*> bytes result sent to driver
1656,17/06/09,20:11:10,INFO,executor.Executor,Finished task 3.0 in stage 28.0 (TID 1283). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,"Finished task {task_id} in stage {stage_id} ({TID} {bytes_sent}).'

The template of 'Executor heartbeat received from {hostname}:56786' is 'Executor heartbeat received from {hostname}:{port}",103,59,Finished task {task_name} in stage {stage}.{tid} ({bytes}). Result sent to driver,104,24,Finished task {task_name} in stage {stage} (TID {tid}). {result_bytes} bytes result sent to driver,103,30,Finished task {task_id}.{stage} ({tid}). {bytes} bytes result sent to driver,104,23,Finished task {taskId}.{taskAttemptId} in stage {stageId}.{stageAttemptId} ({taskId}). {resultSize} bytes result sent to driver,103,43,Finished task {}.{} (TID {task_id}). {bytes_sent} bytes result sent to driver,103,27,Finished task <*> in stage <*> (<*> <*>).' The template of 'Executor heartbeat received from <*>' is 'Executor heartbeat received from <*>,Finished task <*> in stage <*> (<*>). Result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task <*> (<*>). <*> bytes result sent to driver,Finished task <*> in stage <*> (<*>). <*> bytes result sent to driver,Finished task <*> (TID <*>). <*> bytes result sent to driver
1657,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 49, boot = -793, init = 841, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",96,23,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}.",97,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",96,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",97,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",95,26,"{times} times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",95,29,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>.","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","<*> times: total = <*>, boot = <*>, init = <*>, finish = <*>"
1658,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1285,E11,Got assigned task <*>,Got assigned task {task_id},79,10,Got assigned task {task_id},80,10,Got assigned task {task},79,8,Got assigned task {task_id},80,10,Got assigned task {taskId},78,9,Got assigned task {taskNumber},78,9,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>
1659,17/06/09,20:11:10,INFO,executor.Executor,Running task 5.0 in stage 28.0 (TID 1285),E24,Running task <*> in stage <*> (TID <*>),Running task {task} in stage {stage} (TID {tid}),91,17,Running task {task_id}.{stage}.{tid} in stage {stage} (TID {tid}).,92,25,Running task {task_id} in stage {stage_id} (TID {task_id}),91,23,Running task {task}.{stage} in stage {tid},92,14,Running task {taskId}.{taskAttemptId} in stage {stageId}.{stageAttemptId} (TID {threadId}),90,35,Running task {task} in stage {stage} ({tid}),90,15,Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*> (TID <*>).,Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*>,Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*> (<*>)
1660,17/06/09,20:11:10,INFO,executor.Executor,Finished task 0.0 in stage 28.0 (TID 1280). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task {task_id}.{task_duration} in stage {stage_id}.{stage_duration} (TID {task_id}). {result_size} bytes result sent to driver,103,44,Finished task {stage}.{tid}.{result_bytes} in stage {stage} ({tid}),104,23,Finished task {task_id}.{stage_number} in stage {stage_number} (TID {task_id}). {result_size} bytes result sent to driver,103,39,Finished task {task_id}.{stage} in stage {total_tasks}.(TID {tid}). {bytes} bytes result sent to driver,104,33,Finished task {task_id}.{stage_id} in stage {stage_id}.{executor_id} ({hostname}). {result_bytes} bytes result sent to driver,103,45,Finished task {taskId}.{stageId} ({time}) bytes result sent to driver,103,22,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task <*> in stage <*> (<*>),Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task <*> in stage <*>.(TID <*>). <*> bytes result sent to driver,Finished task <*> in stage <*> (<*>). <*> bytes result sent to driver,Finished task <*> (<*>) bytes result sent to driver
1661,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1286,E11,Got assigned task <*>,Got assigned task {task},79,8,Got assigned task {task_id},80,10,Got assigned task {task},79,8,Got assigned task {task_id},80,10,Got assigned task {taskId},78,9,Got assigned task {taskId},78,9,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>
1662,17/06/09,20:11:10,INFO,executor.Executor,Running task 6.0 in stage 28.0 (TID 1286),E24,Running task <*> in stage <*> (TID <*>),Running task {task_id}.0 in stage {stage_id}.0 (TID {tid}),91,23,Running task 6.0 in stage 28.0 (TID {tid}),92,20,Running task {task} in stage {stage} (TID {tid}),91,17,Running task {task_id}.{stage}.(TID {tid}),92,17,Running task {task}.{stage}.{tid},90,14,Running task {task} in stage {stage} ({taskId}),90,16,Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*> (TID <*>),Running task <*>.(TID <*>),Running task <*>,Running task <*> in stage <*> (<*>)
1663,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1287,E11,Got assigned task <*>,Got assigned task {task_id},79,10,Got assigned task {task_id},80,10,Got assigned task {task},79,8,Got assigned task {task_id},80,10,Got assigned task {taskId},78,9,Got assigned task {taskId},78,9,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>
1664,17/06/09,20:11:10,INFO,executor.Executor,Finished task 1.0 in stage 28.0 (TID 1281). 2087 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task {task} in stage {stage} (TID {tid}). {bytes} bytes result sent to driver,103,26,Finished task {stage}.{tid}.{bytes_sent} in stage {stage}.{tid} ({result}),104,26,Finished task {task}.{stage}. {result},103,13,Finished task {task_id}.{stage} in stage {stage_num} (TID {tid}). {result_size} bytes result sent to driver,104,35,Finished task {task_id}.{task_index} in stage {stage_id}.{stage_index} ({task_attempt}). {result_bytes} bytes result sent to driver,103,46,Finished task {}.{} in stage {}.{} (TID {}). {} bytes result sent to driver,103,25,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task <*> in stage <*> (<*>),Finished task <*>. <*>,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task <*> in stage <*> (<*>). <*> bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver
1665,17/06/09,20:11:10,INFO,executor.Executor,Running task 7.0 in stage 28.0 (TID 1287),E24,Running task <*> in stage <*> (TID <*>),Running task {task_id}.0 in stage {stage_id}.0 (TID {task_id}),91,25,Running task 7.0 in stage 28.0 (TID {tid}),92,20,Running task {task_id} in stage {stage} (TID {tid}),91,19,Running task {task_id}.{stage} in stage {tid},92,16,Running task {task}.{stage}.{threadId} in stage {stage}.{threadId},90,25,Running task {taskId} in stage {stageId} (TID {tid}),90,20,Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*>,Running task <*> in stage <*>,Running task <*> in stage <*> (TID <*>)
1666,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1288,E11,Got assigned task <*>,Got assigned task {task},79,8,Got assigned task {task_id},80,10,Got assigned task {task_id},79,10,Got assigned task {task},80,8,Got assigned task {task_id},78,10,Got assigned task {taskId},78,9,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>
1667,17/06/09,20:11:10,INFO,executor.Executor,Running task 8.0 in stage 28.0 (TID 1288),E24,Running task <*> in stage <*> (TID <*>),Running task {task_id}.0 in stage {stage_id}.0 (TID {task_id}),91,25,Running task 8.0 in stage 28.0 (TID {tid}),92,20,Running task  {task} in stage {stage} (TID {TID}),91,19,Running task {task_id}.{stage} in stage {tid},92,16,Running task {taskId}.{taskAttemptId} in stage {stageId}.{stageAttemptId} (TID {threadId}),90,35,Running task {task_id} in stage {stage_id} (TID {tid}),90,22,Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*>,Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*> (TID <*>)
1668,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_5 locally,E10,Found block <*> locally,Found block rdd_{rdd_id}_{part_id} locally,80,16,Found block rdd_42_5 locally,81,11,Found block {block} locally,80,7,Found block {blockId} locally,81,8,Found block rdd_{id}_{index} locally,79,12,Found block rdd_42_5 on {host}:{port},79,17,Found block <*> locally,Found block rdd_42_5 locally,Found block <*> locally,Found block <*> locally,Found block <*> locally,Found block rdd_42_5 on <*>
1669,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_6 locally,E10,Found block <*> locally,Found block rdd_{id}_{attempt} locally,80,12,Found block rdd_{id}_{num} locally,81,13,Found block {block} locally,80,7,Found block {block} locally,81,7,Found block {block} locally,79,8,Found block rdd_<rdd_id>_<block_index>,79,18,Found block <*> locally,Found block <*> locally,Found block <*> locally,Found block <*> locally,Found block <*> locally,Found block rdd_<rdd_id>_<block_index>
1670,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1289,E11,Got assigned task <*>,Got assigned task {task},79,8,Got assigned task {task_id},80,10,Got assigned task {task},79,8,Got assigned task {task_id},80,10,Got assigned task {task_id},78,10,Got assigned task {task_id},78,10,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>,Got assigned task <*>
1671,17/06/09,20:11:10,INFO,executor.Executor,Running task 9.0 in stage 28.0 (TID 1289),E24,Running task <*> in stage <*> (TID <*>),Running task {task} in stage {stage} (TID {tid}),91,17,Running task {task_id}.{stage_number}.{tid} in stage {stage_number},92,23,Running task {task} in stage {stage} (TID {tid}),91,17,Running task {task}.{stage} in stage {tid},92,14,Running task {task_id}.{stage_id} in stage {stage_id}.{task_id},90,27,Running task {taskId} in stage {stageId} ({stageAttempt}) (TID {tid}),90,25,Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*>,Running task <*> in stage <*> (TID <*>),Running task <*> in stage <*>,Running task <*> in stage <*>,Running task <*> in stage <*> (<*>) (TID <*>)
1672,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_7 locally,E10,Found block <*> locally,Found block rdd_{id}_{part} locally,80,11,Found block rdd_42_7 locally,81,11,Found block {variable} locally,80,7,Found block {blockId} locally,81,8,Found block {blockId} locally,79,9,Found block rdd_42_7 at {path},79,14,Found block <*> locally,Found block rdd_42_7 locally,Found block <*> locally,Found block <*> locally,Found block <*> locally,Found block rdd_42_7 at <*>
1673,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_8 locally,E10,Found block <*> locally,Found block rdd_{rdd_id}_{part_id} locally,80,16,Found block rdd_42_8 locally,81,11,Found block {block} locally,80,7,Found block {blockId} locally,81,8,Found block rdd_{rddId}_{partitionId} locally,79,15,Found block rdd_<number>_<number>,79,13,Found block <*> locally,Found block rdd_42_8 locally,Found block <*> locally,Found block <*> locally,Found block <*> locally,Found block rdd_<number>_<number>
1674,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_9 locally,E10,Found block <*> locally,Found block rdd_{rdd_id}_{block_id} locally,80,16,Found block rdd_{rddName}_{blockId} locally,81,16,Found block rdd_{id} locally,80,9,Found block {rdd}_{part} locally,81,11,Found block {rddid}_{blockid} locally,79,14,Found block rdd_42_9 locally,79,12,Found block <*> locally,Found block <*> locally,Found block <*> locally,Found block <*> locally,Found block <*> locally,Found block rdd_42_9 locally
1675,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 38, boot = 23, init = 15, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",94,23,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",95,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",94,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",95,24,"Times: total = {total}, boot = {boot}, init = {init}, finish = {finish}",93,26,"{total} times: {boot} boot, {init} init, {finish} finish",93,21,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = <*>, boot = <*>, init = <*>, finish = <*>","<*> times: <*> boot, <*> init, <*> finish"
