LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate,token_num,j2_mid_output,j2_ultra_output,j2_mid_template,j2_ultra_template
1812,2015-10-18,"18:10:00,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 303 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 303 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for {seconds} seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...
1813,2015-10-18,"18:10:01,511",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*> New: <*>,118,"Address change detected. Old: {old} New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Address change detected. Old: {old} New: {new}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Address change detected. Old: <*> New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1814,2015-10-18,"18:10:01,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1815,2015-10-18,"18:10:01,824",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 304 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 304 seconds.  Will retry shortly ...,Failed to renew lease for [{DFSClient_NONMAPUCE_1537864556_1}] for 304 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...
1816,2015-10-18,"18:10:02,511",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",134,"Retrying connect to server: {server}: {port}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Retrying connect to server: {server}:{port}. Already tried {times} time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries={maxRetries}, sleepTime={sleepTime} MILLISECONDS)","Retrying connect to server: <*>: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
1817,2015-10-18,"18:10:02,511",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,89,"ERROR IN {contacting}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","ERROR IN CONTACTING RM: {error}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","ERROR IN <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1818,2015-10-18,"18:10:02,855",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1819,2015-10-18,"18:10:02,855",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 305 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 305 seconds.  Will retry shortly ...,Failed to renew lease for {DFSClient_NONMAPREDUCE_1537864556_1} for {305} seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for <*> for <*> seconds. Will retry shortly ...
1820,2015-10-18,"18:10:03,511",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*> New: <*>,118,"Address change detected. Old: {old} New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Address change detected. Old: {old} New: {new}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Address change detected. Old: <*> New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1821,2015-10-18,"18:10:03,855",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1822,2015-10-18,"18:10:03,855",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 306 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 306 seconds.  Will retry shortly ...,"Failed to renew lease for [{DFSClient_NONMAPREDUCE_1537864556_1}] for 306 seconds.  Will retry shortly ...'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}",Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,"of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1823,2015-10-18,"18:10:04,511",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",134,"Retrying connect to server: {server}: {port}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Retrying connect to server: {server}:{port}. Already tried {times} time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries={maxRetries}, sleepTime={sleepTime} MILLISECONDS)","Retrying connect to server: <*>: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
1824,2015-10-18,"18:10:04,511",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,89,"ERROR IN {contacting}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","ERROR IN CONTACTING RM: {error}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","ERROR IN <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1825,2015-10-18,"18:10:04,855",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1826,2015-10-18,"18:10:04,980",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 307 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 307 seconds.  Will retry shortly ...,Failed to renew lease for {DFSClient_NONMAPREDUCE_1537864556_1} for {307} seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for <*> for <*> seconds. Will retry shortly ...
1827,2015-10-18,"18:10:05,512",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*> New: <*>,118,"Address change detected. Old: {old} New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Address change detected. Old: {old} New: {new}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Address change detected. Old: <*> New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1828,2015-10-18,"18:10:05,980",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1829,2015-10-18,"18:10:05,980",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 308 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 308 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for {lease} seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...
1830,2015-10-18,"18:10:06,512",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",134,"Retrying connect to server: {server}: {port}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Retrying connect to server: {server}:{port}. Already tried {times} time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries={maxRetries}, sleepTime={sleepTime} MILLISECONDS)","Retrying connect to server: <*>: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
1831,2015-10-18,"18:10:06,512",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,89,"ERROR IN {contacting}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","ERROR IN CONTACTING RM: {error}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","ERROR IN <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1832,2015-10-18,"18:10:06,980",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1833,2015-10-18,"18:10:06,980",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 309 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 309 seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for {lease} seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...
1834,2015-10-18,"18:10:07,512",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*> New: <*>,118,"Address change detected. Old: {old} New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Address change detected. Old: {old} New: {new}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Address change detected. Old: <*> New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
1835,2015-10-18,"18:10:07,980",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*> New: <*>,116,"Address change detected. Old: {old}, New: {new}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Address change detected. Old: {old} New: {new},"Address change detected. Old: <*>, New: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Address change detected. Old: <*> New: <*>
1836,2015-10-18,"18:10:07,980",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 310 seconds.  Will retry shortly ...,E44,Failed to renew lease for [<*>] for <*> seconds. Will retry shortly ...,114,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 310 seconds.  Will retry shortly ...,Failed to renew lease for {dfsclient_id} for {lease_duration} seconds.  Will retry shortly ...,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,Failed to renew lease for <*> for <*> seconds. Will retry shortly ...
1837,2015-10-18,"18:10:08,527",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",134,"Retrying connect to server: {server}: {port}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Retrying connect to server: {server}:{port}. Already tried {times} time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries={maxRetries}, sleepTime={sleepTime} MILLISECONDS)","Retrying connect to server: <*>: <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","Retrying connect to server: <*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)"
