LineId,Time,Program,Content,EventId,EventTemplate,Nous_Mixtral_output,Nous_Mixtral_prompt_token_num,Nous_Mixtral_completion_tokens_num,Nous_llama7b_output,Nous_llama7b_prompt_token_num,Nous_llama7b_completion_tokens_num,Nous_llama13b_output,Nous_llama13b_prompt_token_num,Nous_llama13b_completion_tokens_num,Nous_llama70b_output,Nous_llama70b_prompt_token_num,Nous_llama70b_completion_tokens_num,Yi_34B_output,Yi_34B_prompt_token_num,Yi_34B_completion_tokens_num,Yi_6B_output,Yi_6B_prompt_token_num,Yi_6B_completion_tokens_num,Nous_Mixtral_template,Nous_llama7b_template,Nous_llama13b_template,Nous_llama70b_template,Yi_34B_template,Yi_6B_template
1635,07.26 19:08:04,chrome.exe *64,eclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS,open through proxy {proxy_host}:{proxy_port} {protocol},162,17,{host} open through proxy {proxy} {protocol},163,13,{host} {method} through proxy {proxy_host} {port} {protocol},162,20,eclick.baidu.com:80 open through proxy {proxy} HTTPS,163,20,{target} open through {proxy} {protocol},156,12,"{host} open through proxy {proxy}, protocol {protocol}",156,15,open through proxy <*> <*>,<*> open through proxy <*> <*>,<*> <*> through proxy <*> <*> <*>,eclick.baidu.com:<*> open through proxy <*> HTTPS,<*> open through <*> <*>,"<*> open through proxy <*>, protocol <*>"
1636,07.26 19:08:09,chrome.exe *64,"eclick.baidu.com:80 close, 1065 bytes (1.04 KB) sent, 311 bytes received, lifetime 00:05",E8,"<*> close, <*> sent, <*> received, lifetime <*>","eclick.baidu.com:80 close, {sent_size} sent, 311 bytes received, lifetime 00:05",171,35,"http://{host}:{port} close, {sent_size} sent, {received_size} received, lifetime {time}.",172,30,"eclick.baidu.com:80 close, {sent_size} sent, {received_size} received, lifetime {time}",171,33,"close, {sent_size} sent, {received_size} received, lifetime {time}",172,22,"{host} close, {sent_size} ({sent_size_unit}) sent, {received_size} ({received_size_unit}) received, lifetime {time}",165,38,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",165,24,"eclick.baidu.com:<*> close, <*> sent, <*> bytes received, lifetime <*>","http://<*> close, <*> sent, <*> received, lifetime <*>.","eclick.baidu.com:<*> close, <*> sent, <*> received, lifetime <*>","close, <*> sent, <*> received, lifetime <*>","<*> close, <*> (<*>) sent, <*> (<*>) received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>"
1637,07.26 19:10:16,chrome.exe *64,safebrowsing.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS,open through proxy {proxy} {protocol},165,10,"{host} open through proxy {proxy}, protocol {protocol}",165,14,HTTPS request to {host} through proxy {proxy},164,13,safebrowsing.googleapis.com:443 open through proxy {host}:{port} HTTPS,165,25,{target} open through proxy {proxy} {protocol},160,13,{url} open through proxy {host} HTTP/HTTPS,160,15,open through proxy <*> <*>,"<*> open through proxy <*>, protocol <*>",HTTPS request to <*> through proxy <*>,safebrowsing.googleapis.com:<*> open through proxy <*> HTTPS,<*> open through proxy <*> <*>,<*> open through proxy <*> HTTP/HTTPS
1638,07.26 19:14:16,chrome.exe *64,"safebrowsing.googleapis.com:443 close, 1571 bytes (1.53 KB) sent, 7822 bytes (7.63 KB) received, lifetime 04:00",E8,"<*> close, <*> sent, <*> received, lifetime <*>","safebrowsing.googleapis.com:443 close, {sent_size} sent, {received_size} received, lifetime {time}",183,36,"http://{host}:{port} close, {sent_size} sent, {received_size} received, lifetime {time}.",183,30,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",182,25,"{} close, {} sent, {} received, lifetime {}",183,12,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",177,24,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",177,24,"safebrowsing.googleapis.com:<*> close, <*> sent, <*> received, lifetime <*>","http://<*> close, <*> sent, <*> received, lifetime <*>.","<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>"
1639,07.26 19:20:40,SGTool.exe,input.shouji.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS,input.shouji.sogou.com:80 open through proxy {proxy_host}:{proxy_port} HTTPS,165,30,HTTPS request to input.shouji.sogou.com on port 80 through proxy proxy.cse.cuhk.edu.hk:5070,166,41,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,165,42,input.{host}:{port} open through proxy {proxy_host}:{proxy_port} {protocol},166,25,{target} open through {proxy} {protocol},161,12,{host}:{protocol} open through proxy {proxy_host}:{proxy_port}{ssl? SSL}{scheme? scheme=http}{auth? auth={user}:{pass}},161,40,input.shouji.sogou.com:<*> open through proxy <*> HTTPS,HTTPS request to input.shouji.sogou.com on port <*> through proxy proxy.cse.cuhk.edu.hk:<*>,proxy.cse.cuhk.edu.hk:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,input.<*> open through proxy <*> <*>,<*> open through <*> <*>,<*> open through proxy <*>{ssl? SSL}{scheme? scheme=http}{auth? auth=<*>}
1640,07.26 19:21:04,WeChat.exe,203.205.150.89:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS,203.205.150.89:443 open through proxy {proxy_host}:{proxy_port} HTTPS,169,34,{host} open through proxy {proxy} HTTPS,170,12,{host} open through proxy {proxy} {protocol},169,13,203.205.150.89:443 open through proxy {proxy} HTTPS,170,27,{source} open through {proxy} {protocol},165,12,{ip}:{port} open through proxy {host} {protocol},165,16,<*> open through proxy <*> HTTPS,<*> open through proxy <*> HTTPS,<*> open through proxy <*> <*>,<*> open through proxy <*> HTTPS,<*> open through <*> <*>,<*> open through proxy <*> <*>
1641,07.26 19:22:13,WeChat.exe,"short.weixin.qq.com:80 close, 425 bytes sent, 161 bytes received, lifetime <1 sec",E8,"<*> close, <*> sent, <*> received, lifetime <*>","short.weixin.qq.com:80 close, {sent_size} sent, {received_size} received, lifetime <1 sec",160,34,"short.weixin.qq.com:80 close, 425 bytes sent, 161 bytes received, lifetime <1 sec",161,33,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",160,25,"short.weixin.qq.com:80 close, {sent_size} bytes sent, {received_size} bytes received, lifetime {time}",161,36,"{host} close, {sent_size} sent, {received_size} received, lifetime <{time}>",155,26,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",155,24,"short.weixin.qq.com:<*> close, <*> sent, <*> received, lifetime <1 sec","short.weixin.qq.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <1 sec","<*> close, <*> sent, <*> received, lifetime <*>","short.weixin.qq.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>"
1642,07.26 19:22:20,chrome.exe *64,www.googleadservices.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS,open through proxy {proxy_host}:{proxy_port} {protocol},162,17,{host} open through proxy {proxy} {port} {proto},163,16,"{host} open through proxy {proxy_host}, {protocol}",162,15,www.{domain}:{port} open through proxy {proxy_address}:{proxy_port} {protocol},163,25,{host}:{port} open through {proxy_host}:{proxy_port} {protocol},158,22,{host} open through {proxy} {protocol},158,12,open through proxy <*> <*>,<*> open through proxy <*> <*> <*>,"<*> open through proxy <*>, <*>",www.<*> open through proxy <*> <*>,<*> open through <*> <*>,<*> open through <*> <*>
1643,07.26 19:22:23,chrome.exe *64,fonts.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS,fonts.gstatic.com:443 open through proxy {proxy_host}:{proxy_port} HTTPS,162,27,HTTPS request to {proxy}.{domain} via proxy.cse.cuhk.edu.hk:5070,162,30,HTTPS connection to {host} through {proxy},161,12,{} open through proxy {} HTTPS,162,8,{host}:{port} open through proxy {proxy_host}:{proxy_port} {protocol},157,23,{host}:{protocol} open through proxy {host} {protocol},157,16,fonts.gstatic.com:<*> open through proxy <*> HTTPS,HTTPS request to <*> via proxy.cse.cuhk.edu.hk:<*>,HTTPS connection to <*> through <*>,<*> open through proxy <*> HTTPS,<*> open through proxy <*> <*>,<*> open through proxy <*> <*>
1644,07.26 19:22:32,chrome.exe *64,"r1---sn-i3beln7k.googlevideo.com:443 close, 733 bytes sent, 151 bytes received, lifetime 00:12",E8,"<*> close, <*> sent, <*> received, lifetime <*>","r1---sn-i3beln7k.googlevideo.com:443 close, {sent_size} sent, {received_size} received, lifetime {time}",173,44,"r{hostname} close, {sent_size} sent, {received_size} received, lifetime {time}",172,26,"r1---sn-i3beln7k.googlevideo.com:443 close, {sent_size} sent, {received_size} received, lifetime {time}",171,42,"r{region}---sn-{server}.googlevideo.com:{port} close, {sent_size} sent, {received_size} received, lifetime {time}",172,39,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",168,24,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",168,24,"r1---sn-i3beln7k.googlevideo.com:<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>","r1---sn-i3beln7k.googlevideo.com:<*> close, <*> sent, <*> received, lifetime <*>","<*>---sn-<*>.googlevideo.com:<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>"
1645,07.26 19:22:32,chrome.exe *64,"f-log-extension.grammarly.io:443 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E8,"<*> close, <*> sent, <*> received, lifetime <*>","f-log-extension.grammarly.io:443 close, 0 bytes sent, 0 bytes received, lifetime 00:11",162,35,"f-log-extension.grammarly.io close, 0 sent, 0 received, lifetime 00:11",163,29,"{host} close, 0 sent, 0 received, lifetime {time}",162,18,"f-log-extension.grammarly.io:443 close, 0 bytes sent, 0 bytes received, lifetime {time}",163,32,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",159,24,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",159,24,"f-log-extension.grammarly.io:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","f-log-extension.grammarly.io close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>","f-log-extension.grammarly.io:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>"
1646,07.26 19:22:54,chrome.exe *64,"r16---sn-i3b7knez.googlevideo.com:443 close, 6014 bytes (5.87 KB) sent, 904350 bytes (883 KB) received, lifetime 00:30",E8,"<*> close, <*> sent, <*> received, lifetime <*>","r{id}---sn-i3b7knez.googlevideo.com:443 close, {sent_size} sent, {received_size} received, lifetime {time}",193,46,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}.",192,25,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",191,25,"{} close, {} sent, {} received, lifetime {}",192,12,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",187,24,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",187,24,"<*>---sn-i3b7knez.googlevideo.com:<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>.","<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>"
1647,07.26 19:22:54,chrome.exe *64,"fonts.gstatic.com:443 close, 463 bytes sent, 4787 bytes (4.67 KB) received, lifetime 00:31",E8,"<*> close, <*> sent, <*> received, lifetime <*>","fonts.gstatic.com:443 close, {sent_size} sent, {received_size} received, lifetime 00:31",171,36,"http://{host}.gstatic.com/ close, {sent_size} sent, {received_size} received, lifetime {time}",171,32,"https://{host}/ close, {sent_size} sent, {received_size} received, lifetime {time}",170,27,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",171,25,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",166,24,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",166,24,"fonts.gstatic.com:<*> close, <*> sent, <*> received, lifetime <*>","http://<*>.gstatic.com/ close, <*> sent, <*> received, lifetime <*>","https://<*>/ close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>"
1648,07.26 19:30:56,WeChat.exe,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:37",E8,"<*> close, <*> sent, <*> received, lifetime <*>","qbwup.imtt.qq.com:80 close, {sent_size} sent, {received_size} received, lifetime {time}",164,35,"qbwup.imtt.qq.com close, 494 bytes sent, 208 bytes received, lifetime 00:37",166,35,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",165,25,"qbwup.imtt.qq.com:80 close, {sent_size} sent, {received_size} received, lifetime {time}",166,36,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",161,24,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",161,24,"qbwup.imtt.qq.com:<*> close, <*> sent, <*> received, lifetime <*>","qbwup.imtt.qq.com close, <*> bytes sent, <*> bytes received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>","qbwup.imtt.qq.com:<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>"
1649,07.26 19:31:35,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS,clients6.google.com:443 open through proxy {proxy_host}:{proxy_port} HTTPS,162,27,HTTPS request from {client_ip} to {target_url},163,16,{host} {method} {proxy} {protocol},162,13,client{index}.google.com:443 open through proxy {proxy_host}:{proxy_port} HTTPS,163,27,{client} open through {proxy} {protocol},158,12,{host}:{port} open through proxy {proxy_host}:{proxy_port} {protocol},158,23,clients6.google.com:<*> open through proxy <*> HTTPS,HTTPS request from <*> to <*>,<*> <*> <*> <*>,<*>.google.com:<*> open through proxy <*> HTTPS,<*> open through <*> <*>,<*> open through proxy <*> <*>
1650,07.26 19:40:21,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> sent, <*> received, lifetime <*>","block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",154,27,Blocked by firewall at {ip}.,155,9,"{host} close, 0 bytes sent, 0 bytes received, lifetime <1 sec",154,20,"{} close, {} sent, {} received, lifetime {}",155,12,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",151,24,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",151,24,"block.dropbox.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <1 sec",Blocked by firewall at <*>.,"<*> close, <*> bytes sent, <*> bytes received, lifetime <1 sec","<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>"
1651,07.26 19:44:17,chrome.exe *64,"www.evernote.com:443 close, 2487 bytes (2.42 KB) sent, 2361 bytes (2.30 KB) received, lifetime 04:00",E8,"<*> close, <*> sent, <*> received, lifetime <*>","www.evernote.com:443 close, {sent_size} sent, {received_size} received, lifetime {time}",179,32,"www.evernote.com close, {sent_size} sent, {received_size} received, lifetime {time}.",180,28,"www.evernote.com close, {sent_size} sent, {received_size} received, lifetime {time}",179,28,"www.evernote.com:443 close, {sent_size} sent, {received_size} received, lifetime {time}",180,32,"{host}:{port} close, {sent_size} ({sent_kb}) sent, {received_size} ({received_kb}) received, lifetime {time}",174,37,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",174,24,"www.evernote.com:<*> close, <*> sent, <*> received, lifetime <*>","www.evernote.com close, <*> sent, <*> received, lifetime <*>.","www.evernote.com close, <*> sent, <*> received, lifetime <*>","www.evernote.com:<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> (<*>) sent, <*> (<*>) received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>"
1652,07.26 19:46:22,Dropbox.exe,"client-cf.dropbox.com:443 close, 1573 bytes (1.53 KB) sent, 16743 bytes (16.3 KB) received, lifetime 01:01",E8,"<*> close, <*> sent, <*> received, lifetime <*>","client-cf.dropbox.com:443 close, {sent_size} sent, {received_size} received, lifetime {time}",182,34,"client-cf.dropbox.com:443 close, {sent_size} sent, {received_size} received, lifetime {time}.",183,34,"client-cf.dropbox.com close, {sent_size} sent, {received_size} received, lifetime {time}",182,30,"client-{host}:{port} close, {sent_size} sent, {received_size} received, lifetime {time}",183,30,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",177,24,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",177,24,"client-cf.dropbox.com:<*> close, <*> sent, <*> received, lifetime <*>","client-cf.dropbox.com:<*> close, <*> sent, <*> received, lifetime <*>.","client-cf.dropbox.com close, <*> sent, <*> received, lifetime <*>","client-<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>"
1653,07.26 19:52:45,Dropbox.exe,"client-cf.dropbox.com:443 close, 5129 bytes (5.00 KB) sent, 17057 bytes (16.6 KB) received, lifetime 01:01",E8,"<*> close, <*> sent, <*> received, lifetime <*>","client-cf.dropbox.com:443 close, {sent_size} sent, {received_size} received, lifetime {time}",182,34,"client-cf.dropbox.com:443 close, {sent_size} sent, {received_size} received, lifetime {time}",183,34,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",182,25,"client-{host}:{port} close, {sent_size} sent, {received_size} received, lifetime {time}",183,30,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",177,24,"{host} close, {sent_size} sent, {received_size} received, lifetime {time}",177,24,"client-cf.dropbox.com:<*> close, <*> sent, <*> received, lifetime <*>","client-cf.dropbox.com:<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>","client-<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>","<*> close, <*> sent, <*> received, lifetime <*>"
